Date,Close/Last,Volume,Open,High,Low
2022-06-07,55.72,435780,54.53,56.42,52.93
2022-06-08,54.69,309060,55.6,56.35,54.37
2022-06-09,52.9,336495,53.55,54.405,51.18
2022-06-10,50.35,355155,51.32,52.26,49.75
2022-06-13,46.91,567709,48.1,48.97,45.215
2022-06-14,47.41,690538,47.19,48.3,46.7
2022-06-15,49.76,1557917,48.25,51.19,47.709
2022-06-16,46.76,806633,47.79,48.15,46.5
2022-06-17,47.01,1038396,47.95,48.19,46.21
2022-06-21,47.97,1147933,48.41,49.25,47.84
2022-06-22,47.98,654963,47.1,49.12,46.185
2022-06-23,47.22,1256296,47.93,48.3974,46.49
2022-06-24,50.61,3069339,47.34,50.95,47.29
2022-06-27,49.71,915151,51.04,51.43,48.98
2022-06-28,48.96,1450861,50.36,51.34,48.91
2022-06-29,47.17,651427,48.6,48.68,46.38
2022-06-30,46.99,1767970,45.99,47.38,45.0
2022-07-01,48.57,1109230,47.15,48.59,44.38
2022-07-05,49.27,693950,46.88,49.576,45.905
2022-07-06,48.46,767254,49.36,50.235,48.31
2022-07-07,47.88,424817,48.91,49.79,47.77
2022-07-08,46.41,410872,47.46,47.565,45.53
2022-07-11,44.3,661856,45.75,46.025,43.22
2022-07-12,43.69,794396,43.79,44.83,42.76
2022-07-13,43.42,328469,42.27,43.73,41.51
2022-07-14,42.58,452263,42.12,42.85,41.48
2022-07-15,44.49,362148,43.94,44.79,42.73
2022-07-18,45.07,299887,45.36,46.37,44.78
2022-07-19,47.48,368937,46.14,48.02,46.14
2022-07-20,49.39,418961,47.51,49.69,47.18
2022-07-21,50.58,397481,48.88,50.66,47.85
2022-07-22,49.46,362773,50.52,51.06,48.76
2022-07-25,49.49,261056,49.65,50.045,48.48
2022-07-26,49.0,285821,49.04,49.1,47.24
2022-07-27,50.23,388548,49.54,50.54,48.96
2022-07-28,51.07,292093,50.39,51.13,49.43
2022-07-29,50.94,477816,51.0,51.0,48.66
2022-08-01,49.12,479179,49.89,50.14,47.27
2022-08-02,50.98,514872,48.5,51.0,48.02
2022-08-03,53.73,671215,50.99,54.16,50.63
2022-08-04,52.51,421665,53.37,53.73,51.9
2022-08-05,52.88,414556,51.82,53.53,51.62
2022-08-08,53.57,611538,53.08,54.86,53.08
2022-08-09,52.66,863614,53.04,53.6,51.31
2022-08-10,55.24,816436,53.61,55.84,52.88
2022-08-11,56.07,559203,56.1,56.8525,55.42
2022-08-12,57.96,520804,56.86,57.97,56.12
2022-08-15,57.58,419454,57.18,58.18,57.18
2022-08-16,58.36,382276,57.43,58.525,56.81
2022-08-17,56.85,385150,57.39,57.96,56.31
2022-08-18,57.37,267596,56.53,57.59,56.325
2022-08-19,55.19,468355,56.53,56.82,54.65
2022-08-22,51.41,593137,53.62,53.93,51.36
2022-08-23,52.98,505506,51.85,53.02,51.42
2022-08-24,53.54,392841,52.69,54.08,52.61
2022-08-25,54.16,239118,53.54,54.86,52.38
2022-08-26,52.08,429982,54.37,54.37,52.06
2022-08-29,51.86,247566,51.34,52.505,50.84
2022-08-30,50.67,359336,51.96,52.785,50.31
2022-08-31,49.23,516848,50.5,50.86,49.07
2022-09-01,47.22,2694717,48.53,48.53,46.105
2022-09-02,46.19,821508,48.07,48.18,46.09
2022-09-06,45.28,654953,46.17,46.44,44.11
2022-09-07,47.23,571941,45.21,47.54,44.89
2022-09-08,47.76,774289,46.23,47.8294,45.79
2022-09-09,50.74,506452,48.36,50.74,48.36
