Date,Close/Last,Volume,Open,High,Low
2020-12-07,258.88,2330284,241.34,259.81,241.34
2020-12-08,261.34,1271588,259.38,263.12,254.62
2020-12-09,255.5,1182981,262.8,267.47,249.6
2020-12-10,260.47,839428,252.76,262.08,251.75
2020-12-11,258.26,977290,260.0,264.79,256.0
2020-12-14,250.97,1149664,258.26,262.37,247.6
2020-12-15,256.04,1774656,260.1,268.97,254.325
2020-12-16,260.96,1396393,259.78,261.78,249.0
2020-12-17,271.99,2110677,264.09,277.01,260.69
2020-12-18,266.24,1571649,272.5,273.0,262.32
2020-12-21,278.6,1316958,262.33,278.83,261.25
2020-12-22,291.52,1594653,280.0,292.08,278.9
2020-12-23,270.0,1861697,292.76,292.76,265.8
2020-12-24,274.71,564128,272.44,279.0,270.26
2020-12-28,251.49,2333231,273.42,274.55,245.3257
2020-12-29,250.51,1425387,253.0,253.05,241.55
2020-12-30,250.34,896543,250.25,256.01,248.5853
2020-12-31,239.54,1207026,251.0,251.0,239.19
2021-01-04,236.27,2250229,243.62,243.62,229.26
2021-01-05,255.58,1611133,240.0,255.94,237.25
2021-01-06,250.83,1397725,250.51,257.0,243.04
2021-01-07,270.16,2051781,256.32,276.45,256.21
2021-01-08,278.44,1543414,273.0,279.6,266.02
2021-01-11,274.13,932614,274.49,279.5,265.71
2021-01-12,288.44,1989773,277.05,292.44,276.39
2021-01-13,289.43,1338632,288.4,295.125,286.635
2021-01-14,296.83,1912424,291.53,302.46,289.15
2021-01-15,287.57,2168613,293.5,295.5,282.01
2021-01-19,275.0,1568205,290.0,290.13,273.66
2021-01-20,269.88,1145362,276.75,278.4,267.5401
2021-01-21,272.55,1000719,271.0,276.81,267.02
2021-01-22,273.47,981598,272.72,276.87,268.2088
2021-01-25,272.81,1366291,278.23,284.92,262.69
2021-01-26,261.33,1153398,273.5,278.8,260.8
2021-01-27,239.31,3480190,257.31,258.5,235.13
2021-01-28,256.01,2566561,246.61,267.8,246.0
2021-01-29,261.19,1794990,254.0,265.46,246.55
2021-02-01,264.24,1440652,265.33,270.0,255.16
2021-02-02,280.65,1656010,270.0,287.66,266.48
2021-02-03,283.81,1063748,281.57,289.17,273.0
2021-02-04,284.53,1113336,287.03,291.06,278.51
2021-02-05,288.15,936838,288.0,292.4,279.75
2021-02-08,288.16,969675,288.9,294.53,283.12
2021-02-09,292.91,1046775,291.33,299.87,282.52
2021-02-10,297.93,945395,295.7,300.59,286.325
2021-02-11,294.34,801318,300.0,300.7853,291.4
2021-02-12,296.05,901712,294.28,304.48,289.94
2021-02-16,296.25,1010729,300.79,310.8,293.05
2021-02-17,295.61,980800,291.98,298.32,286.1511
2021-02-18,295.4,829172,292.5,300.835,288.0
2021-02-19,308.74,1429500,295.73,314.5646,295.73
2021-02-22,281.94,1401568,304.37,306.38,280.0
2021-02-23,280.27,1694668,272.79,283.49,253.0001
2021-02-24,284.94,1108430,283.1,286.42,268.465
2021-02-25,263.66,1620795,281.89,290.17,259.32
2021-02-26,283.5,3312250,278.0,295.77,265.0
2021-03-01,311.92,2522789,289.12,312.19,289.09
2021-03-02,314.84,1669933,311.92,323.39,310.99
2021-03-03,288.13,2001314,313.5,314.33,284.765
2021-03-04,269.99,2445347,282.01,291.87,263.91
2021-03-05,261.54,2729378,273.19,273.9342,242.5
2021-03-08,241.19,2005074,262.01,263.765,240.52
2021-03-09,260.42,1523914,260.82,261.99,252.2601
2021-03-10,260.45,1176288,264.48,274.08,257.0
2021-03-11,277.04,1248734,271.54,279.5464,264.96
2021-03-12,286.69,1335116,271.75,288.56,263.51
2021-03-15,284.46,814311,287.97,288.65,275.11
2021-03-16,283.65,1090854,289.3,291.78,278.21
2021-03-17,286.28,1142055,278.77,290.25,272.01
2021-03-18,262.81,1606993,282.0,282.0,261.045
2021-03-19,269.22,1907018,262.21,273.682,260.1298
2021-03-22,273.92,1178885,269.89,277.87,266.0001
2021-03-23,274.17,1515443,272.24,283.99,272.05
2021-03-24,252.85,1444642,277.09,277.18,252.07
2021-03-25,256.36,2120827,245.85,257.99,240.58
2021-03-26,259.0,1123848,256.7,262.36,249.68
2021-03-29,248.71,1327314,258.87,260.8822,244.445
2021-03-30,254.5,1059668,246.0,257.08,243.19
2021-03-31,262.4,1071900,261.88,267.05,258.18
2021-04-01,265.32,874712,266.19,275.95,264.0
2021-04-05,267.33,710879,270.72,271.0,259.57
2021-04-06,277.6,1294154,267.54,281.86,264.28
2021-04-07,267.3,771324,273.11,276.1988,266.8803
2021-04-08,271.0,895548,268.2,273.99,267.44
2021-04-09,271.3,739481,273.41,273.41,265.18
2021-04-12,269.28,960660,266.35,270.805,259.37
2021-04-13,276.71,741433,272.19,277.85,268.08
2021-04-14,270.09,1032807,278.0,282.18,268.3
2021-04-15,281.69,1454625,272.92,285.96,269.24
2021-04-16,275.09,806645,283.25,283.25,272.25
2021-04-19,276.5,950905,273.86,279.14,269.25
2021-04-20,262.63,1925720,276.51,276.81,258.68
2021-04-21,268.18,947252,258.0,270.2999,255.01
2021-04-22,265.01,1035093,270.19,270.35,258.435
2021-04-23,278.01,1207600,266.98,278.01,260.41
2021-04-26,294.39,2085271,279.31,296.3299,278.0
2021-04-27,294.76,755804,295.94,301.16,291.725
2021-04-28,293.49,609616,295.0,298.515,289.2961
2021-04-29,288.74,739532,294.76,297.0,284.01
2021-04-30,285.26,715538,285.26,290.17,282.1
2021-05-03,290.0,1270927,297.43,297.93,289.0
2021-05-04,289.23,1632231,285.75,290.55,276.59
2021-05-05,280.62,1167056,293.27,299.48,279.25
2021-05-06,263.45,3424914,276.84,278.345,258.38
2021-05-07,247.81,3587906,259.0,261.97,246.49
2021-05-10,242.18,2617696,243.11,245.8699,236.25
2021-05-11,239.19,2323676,231.73,245.41,229.69
2021-05-12,226.54,3114265,233.43,234.98,222.79
2021-05-13,223.87,1943577,229.67,233.09,223.3117
2021-05-14,237.53,1097737,227.3,239.58,227.3
2021-05-17,226.56,5599420,235.03,238.74,222.0
2021-05-18,227.35,2317363,228.28,230.57,223.87
2021-05-19,228.15,2199684,221.065,232.22,219.4
2021-05-20,241.71,2103647,229.72,243.0,228.58
2021-05-21,246.42,1479113,243.82,247.24,240.01
2021-05-24,253.8,1541360,248.86,259.51,247.65
2021-05-25,259.8,1765093,256.81,263.76,256.08
2021-05-26,259.13,1105205,260.38,262.64,253.96
2021-05-27,267.07,2025016,262.5,273.0,256.5
2021-05-28,265.09,926202,265.32,269.53,264.51
2021-06-01,273.14,1399501,267.26,275.85,259.84
2021-06-02,278.65,1293773,274.5,281.72,271.31
2021-06-03,273.9,909822,274.54,278.14,268.905
2021-06-04,279.87,776662,275.0,280.01,272.66
2021-06-07,279.85,1153871,278.44,281.18,273.96
2021-06-08,276.33,1118856,280.0,280.59,272.75
2021-06-09,264.51,1142996,275.65,276.78,264.07
2021-06-10,266.67,1359070,264.81,268.39,263.745
2021-06-11,274.66,862308,268.65,275.0,267.0605
2021-06-14,278.69,855843,274.75,279.89,274.74
2021-06-15,273.2,903967,277.0,277.665,269.0
2021-06-16,279.46,1568590,273.06,281.58,272.0
2021-06-17,291.16,2260312,281.74,292.0,280.3
2021-06-18,294.32,2017018,291.71,296.62,288.1701
2021-06-21,295.73,1648788,297.39,299.26,286.38
2021-06-22,313.1,2787212,298.16,314.5,296.87
2021-06-23,314.73,1336998,306.5,316.17,305.65
2021-06-24,304.51,1725456,318.81,319.5,303.01
2021-06-25,300.16,2346105,306.33,306.5,298.09
2021-06-28,305.47,1936451,299.94,310.06,299.33
2021-06-29,301.72,1803312,301.63,303.405,296.61
2021-06-30,301.82,841721,301.67,307.45,299.25
2021-07-01,308.01,712125,300.0,308.5,297.2825
2021-07-02,312.08,850127,310.0,313.55,307.1124
2021-07-06,316.24,1018526,312.39,322.13,310.5352
2021-07-07,316.88,898101,317.0,320.02,312.055
2021-07-08,322.51,1727146,308.94,322.62,308.77
2021-07-09,323.42,1252623,323.31,327.7799,319.65
2021-07-12,324.12,654826,323.33,326.81,321.825
2021-07-13,323.07,1329202,325.13,329.1,320.88
2021-07-14,314.43,1854163,323.49,324.4402,312.415
2021-07-15,311.2,1481146,314.43,319.82,306.74
2021-07-16,313.27,1281426,314.38,318.85,312.0
2021-07-19,311.04,1454100,307.97,311.21,302.94
2021-07-20,325.34,1760848,314.67,328.26,312.5
2021-07-21,331.7,1135853,323.67,332.5,321.0
2021-07-22,335.23,1064523,330.44,338.875,330.44
2021-07-23,338.92,1092877,334.77,341.4,327.96
2021-07-26,336.64,724804,338.8,339.095,334.46
2021-07-27,336.99,1377812,337.02,338.92,327.25
2021-07-28,339.32,963464,339.08,344.32,333.42
2021-07-29,339.19,1047252,337.74,340.7299,335.4
2021-07-30,337.56,851864,336.4,341.85,334.3
2021-08-02,333.95,741443,338.0,338.05,333.36
2021-08-03,332.37,749589,333.95,335.0216,328.0
2021-08-04,330.91,666673,331.4,334.99,326.47
2021-08-05,337.0,1122181,328.45,337.91,328.26
2021-08-06,345.65,3398440,365.45,372.01,338.5
2021-08-09,356.34,1682078,343.75,357.86,339.11
2021-08-10,370.1,1902862,359.54,376.83,358.96
2021-08-11,360.7,1418897,367.38,375.3,356.6
2021-08-12,358.15,673402,360.54,365.04,356.81
2021-08-13,360.98,599951,358.35,361.95,357.885
2021-08-16,361.5,922444,359.11,364.13,354.1275
2021-08-17,352.29,1275606,354.88,356.93,348.195
2021-08-18,350.66,1009566,354.2,355.03,341.45
2021-08-19,349.95,588148,349.99,354.52,347.5
