Date,Close/Last,Volume,Open,High,Low
2019-09-10,41.03,406518,39.44,41.05,39.245
2019-09-11,41.87,397842,41.37,41.89,40.82
2019-09-12,40.41,319197,41.76,41.76,40.4
2019-09-13,42.32,441485,40.96,42.35,40.845
2019-09-16,42.9,385395,42.07,43.01,41.99
2019-09-17,42.59,318528,42.52,42.72,42.14
2019-09-18,42.51,404252,42.48,42.73,42.07
2019-09-19,43.05,526261,42.52,43.35,42.52
2019-09-20,42.63,799029,43.6,43.6,42.45
2019-09-23,42.93,369946,42.22,42.95,41.7
2019-09-24,43.15,625083,42.91,43.69,42.91
2019-09-25,43.65,292970,43.04,43.73,43.02
2019-09-26,44.02,269822,43.66,44.2,43.35
2019-09-27,44.17,365722,44.14,44.46,43.88
2019-09-30,44.23,504389,44.31,44.62,43.96
2019-10-01,43.49,546244,44.4,45.16,43.45
2019-10-02,42.87,374383,43.46,43.56,42.56
2019-10-03,43.14,391271,42.57,43.16,42.39
2019-10-04,43.18,286812,43.22,43.29,42.55
2019-10-07,42.63,375186,43.12,43.245,42.6
2019-10-08,41.74,439828,42.33,42.33,41.41
2019-10-09,41.82,347292,41.96,42.05,41.32
2019-10-10,42.89,290826,41.97,43.01,41.97
2019-10-11,43.49,336852,43.5,44.7,43.48
2019-10-14,43.05,262068,43.29,43.31,42.74
2019-10-15,43.32,320093,43.26,43.77,42.72
2019-10-16,43.31,267143,43.25,43.77,43.0
2019-10-17,44.17,397063,43.51,44.48,43.38
2019-10-18,45.15,477675,43.92,45.24,43.92
2019-10-21,45.42,246113,45.54,45.92,45.36
2019-10-22,46.11,273223,45.38,46.18,44.8
2019-10-23,46.85,251924,46.1,46.89,45.91
2019-10-24,47.08,481971,46.83,47.67,46.46
2019-10-25,51.57,786496,48.71,53.29,48.71
2019-10-28,50.79,492122,52.0,52.42,50.79
2019-10-29,51.52,499613,51.03,51.87,50.8
2019-10-30,50.99,250727,51.46,51.7,50.22
2019-10-31,50.41,326806,50.78,51.0,49.79
2019-11-01,51.68,266494,50.57,51.76,50.44
2019-11-04,52.3,345503,52.0,52.57,50.83
2019-11-05,51.32,241392,52.54,52.85,51.3
2019-11-06,50.98,192999,51.33,51.34,50.51
2019-11-07,51.03,196434,51.38,51.855,50.86
2019-11-08,50.89,138700,50.81,51.18,50.5401
2019-11-11,51.08,176299,50.54,51.09,50.29
2019-11-12,50.35,170999,51.01,51.47,50.25
2019-11-13,50.21,261080,49.94,50.38,49.65
2019-11-14,50.59,359968,50.15,51.13,50.15
2019-11-15,50.56,127286,51.02,51.19,50.42
2019-11-18,50.51,157684,50.2,50.87,49.82
2019-11-19,50.4,252204,50.64,51.19,50.37
2019-11-20,51.09,289788,50.91,51.61,50.39
2019-11-21,50.05,201674,51.16,51.69,49.51
2019-11-22,50.4,116851,50.22,50.56,49.88
2019-11-25,51.33,198532,50.54,51.93,50.255
2019-11-26,51.0,234465,51.34,51.85,50.855
2019-11-27,51.22,139972,51.09,51.61,50.66
2019-11-29,51.1,122573,50.97,51.6,50.38
2019-12-02,50.36,185274,51.13,51.55,50.01
2019-12-03,49.51,170580,49.74,49.8,49.01
2019-12-04,49.32,317847,49.83,50.42,49.3
2019-12-05,49.35,332874,49.81,49.94,49.205
2019-12-06,49.65,253414,49.96,50.36,49.58
2019-12-09,49.57,268898,49.28,49.85,49.04
2019-12-10,48.89,246868,49.55,49.575,48.73
2019-12-11,48.77,139771,48.78,49.215,48.685
2019-12-12,49.83,206128,49.23,50.44,48.975
2019-12-13,49.63,261603,49.75,50.03,49.5
2019-12-16,50.06,242877,50.01,50.6,50.01
2019-12-17,50.64,218861,49.99,50.68,49.82
2019-12-18,49.88,365947,50.61,50.65,49.79
2019-12-19,49.98,150831,49.75,50.33,49.48
2019-12-20,50.29,506982,50.1,50.51,49.86
2019-12-23,51.08,213480,50.3,51.57,50.3
2019-12-24,50.95,90977,51.06,51.08,50.72
2019-12-26,50.99,185802,50.96,51.01,50.49
2019-12-27,50.13,199490,51.06,51.236,50.045
2019-12-30,50.07,181095,50.12,50.49,49.82
2019-12-31,49.85,242652,49.89,50.41,49.61
2020-01-02,49.22,170910,50.18,50.354,48.895
2020-01-03,49.18,201414,48.54,49.2,48.54
2020-01-06,49.4,200140,48.7,49.85,48.63
2020-01-07,48.91,141888,49.57,49.57,48.73
2020-01-08,48.72,145980,48.85,49.23,48.56
2020-01-09,48.37,178306,48.87,49.14,48.3
2020-01-10,48.21,321296,48.32,48.92,48.16
2020-01-13,48.65,205748,48.29,48.825,47.77
2020-01-14,48.81,243109,48.62,49.49,48.57
2020-01-15,48.79,152789,48.55,48.895,48.34
2020-01-16,49.71,173934,49.2,49.92,49.11
2020-01-17,49.46,136147,49.8,49.905,49.11
2020-01-21,49.62,147860,49.29,49.7,49.1
2020-01-22,49.97,186472,49.76,50.27,49.59
2020-01-23,50.25,198894,49.84,50.33,49.22
2020-01-24,49.41,139831,50.16,50.16,49.225
2020-01-27,48.76,218226,48.66,49.13,48.44
2020-01-28,49.0,118721,48.98,49.27,48.59
2020-01-29,48.05,130008,49.04,49.12,47.89
2020-01-30,47.91,160289,47.52,48.15,47.41
2020-01-31,46.4,264391,47.59,47.83,46.04
2020-02-03,46.97,311189,46.66,47.53,46.57
2020-02-04,47.24,164467,47.54,47.93,47.21
2020-02-05,49.16,162925,47.83,49.25,47.7498
2020-02-06,49.11,189140,49.16,49.44,48.68
2020-02-07,47.72,120047,48.86,48.86,47.67
2020-02-10,48.61,235192,47.65,48.61,47.4
2020-02-11,49.32,198772,49.1,50.34,49.08
2020-02-12,49.61,188341,49.72,49.87,49.125
2020-02-13,50.1,136434,49.29,50.24,49.14
2020-02-14,49.15,256675,50.1,50.25,49.02
2020-02-18,48.44,152982,49.03,49.05,48.28
2020-02-19,48.34,234877,48.64,48.89,48.19
2020-02-20,49.08,244420,48.07,49.18,48.02
2020-02-21,48.85,227209,48.85,49.29,48.21
2020-02-24,48.01,202920,47.3,48.1,46.8
2020-02-25,46.13,363111,48.07,48.07,45.595
2020-02-26,45.45,192447,46.3,46.97,45.04
2020-02-27,43.27,447500,45.64,46.91,43.23
2020-02-28,42.22,292318,41.92,43.1,41.55
2020-03-02,43.17,192662,42.18,43.27,41.49
2020-03-03,43.42,277741,43.12,44.88,42.51
2020-03-04,44.25,244188,44.29,44.42,43.32
2020-03-05,42.24,238220,42.82,43.69,41.74
2020-03-06,42.16,268223,40.65,42.4,40.65
2020-03-09,39.32,431105,38.87,40.74,38.35
2020-03-10,40.79,749875,40.72,41.08,38.34
2020-03-11,40.72,511918,39.5,41.43,39.27
2020-03-12,33.89,445458,37.57,38.91,33.86
2020-03-13,37.86,340082,35.64,37.86,34.43
2020-03-16,31.46,387414,33.0,34.65,30.87
2020-03-17,36.03,602085,32.02,36.04,30.1
2020-03-18,33.53,497113,33.59,35.56,31.97
2020-03-19,33.03,512414,33.11,36.46,29.76
2020-03-20,32.75,491951,33.17,34.485,32.25
2020-03-23,29.95,413436,33.12,33.72,29.43
2020-03-24,33.71,291118,31.5,34.44,31.5
2020-03-25,33.04,409859,33.46,36.53,32.68
2020-03-26,36.79,307651,33.82,37.19,33.415
2020-03-27,32.94,326332,35.34,35.5,32.4701
2020-03-30,35.39,383335,32.98,35.73,32.295
2020-03-31,36.55,430865,35.23,36.55,34.29
2020-04-01,34.75,338009,34.73,35.96,33.91
2020-04-02,34.3,348187,34.47,36.55,33.85
2020-04-03,31.33,384898,34.0,34.3,30.58
2020-04-06,32.97,326896,32.48,34.63,31.915
2020-04-07,33.34,425440,33.61,34.49,32.17
2020-04-08,34.81,319115,34.0,35.24,33.33
2020-04-09,37.83,260180,35.85,37.97,34.9265
2020-04-13,36.68,193332,37.37,37.37,36.19
2020-04-14,36.96,252830,37.78,38.15,36.55
2020-04-15,33.04,270642,35.48,36.2036,32.82
2020-04-16,31.53,388602,32.85,33.38,31.28
2020-04-17,33.53,476878,32.91,34.29,32.31
2020-04-20,30.84,474299,31.59,31.73,30.61
2020-04-21,29.47,395261,30.01,30.61,29.13
2020-04-22,30.17,398132,30.19,30.63,29.61
2020-04-23,29.97,452064,30.26,31.6595,29.7
2020-04-24,31.07,347392,30.12,31.3,29.0
2020-04-27,33.2,470164,31.54,33.335,30.86
2020-04-28,35.49,829922,35.89,36.6,34.67
2020-04-29,35.85,580079,34.99,36.55,33.4113
2020-04-30,33.3,397211,34.99,35.22,33.28
2020-05-01,32.6,351963,32.42,32.6,31.3895
2020-05-04,31.75,526170,32.43,32.43,31.23
2020-05-05,33.36,318959,32.66,34.165,32.525
2020-05-06,32.46,178633,34.02,34.42,32.31
2020-05-07,32.61,141417,32.85,33.35,32.52
2020-05-08,33.19,266702,33.35,33.68,32.94
2020-05-11,32.55,260325,32.8,33.12,32.0
2020-05-12,30.67,211395,32.55,32.72,30.65
2020-05-13,29.66,273706,30.32,30.32,28.74
2020-05-14,29.75,310307,28.83,29.77,27.54
2020-05-15,30.61,316254,29.61,30.82,29.17
2020-05-18,34.42,433232,32.08,34.58,30.945
2020-05-19,32.56,181971,34.01,34.28,32.54
2020-05-20,33.91,219571,33.42,33.94,32.97
2020-05-21,33.82,136912,33.97,34.38,33.7
2020-05-22,33.8,167154,33.95,34.27,33.49
2020-05-26,37.01,463691,35.54,37.14,35.38
2020-05-27,40.0,453528,38.02,40.07,37.63
2020-05-28,37.99,417627,40.49,40.49,37.83
2020-05-29,37.0,437264,37.17,37.65,36.75
2020-06-01,38.05,302022,37.29,38.5,37.29
2020-06-02,38.92,280123,38.77,39.86,38.42
2020-06-03,40.74,270035,39.99,41.64,39.96
2020-06-04,41.07,261477,40.3,41.12,39.85
2020-06-05,42.48,250086,42.93,43.18,42.115
2020-06-08,42.74,163625,43.2,43.62,42.44
2020-06-09,41.78,172282,41.53,42.7,40.0105
2020-06-10,40.08,164735,41.51,41.51,39.9
2020-06-11,36.83,277075,37.88,38.5,36.8
2020-06-12,37.73,309755,38.71,39.13,36.93
2020-06-15,39.17,201046,36.83,39.6,36.83
2020-06-16,40.23,159542,41.12,41.22,39.58
2020-06-17,39.16,123325,40.14,40.428,39.09
2020-06-18,38.56,210900,38.59,39.25,38.23
2020-06-19,38.25,349889,38.99,39.1275,37.9322
2020-06-22,38.86,142590,37.84,38.96,37.25
2020-06-23,39.14,237655,39.51,39.54,38.7
2020-06-24,37.44,139456,38.33,38.71,37.25
2020-06-25,38.02,201065,37.11,38.07,37.05
2020-06-26,38.16,734885,37.49,38.53,37.33
2020-06-29,40.02,316840,39.05,40.37,38.2957
2020-06-30,40.75,282602,39.52,40.78,39.52
2020-07-01,39.7,202879,40.75,41.02,39.645
2020-07-02,40.01,180926,40.83,41.18,39.86
2020-07-06,40.8,245049,41.07,41.1229,40.0
2020-07-07,39.39,263629,40.28,40.33,39.14
2020-07-08,39.08,166201,39.15,40.04,38.4
2020-07-09,37.75,241550,38.86,38.96,37.365
2020-07-10,38.88,125266,37.7,39.08,37.7
2020-07-13,38.98,185703,39.53,39.92,38.8
2020-07-14,40.56,241159,39.09,40.65,38.86
2020-07-15,42.44,227113,41.59,42.77,41.59
2020-07-16,42.01,182098,42.44,42.92,41.705
2020-07-17,41.89,160336,42.03,42.78,41.74
2020-07-20,40.77,143371,41.3,41.65,40.32
2020-07-21,41.56,161248,41.34,42.12,41.17
2020-07-22,41.89,149884,41.23,42.16,41.15
2020-07-23,42.02,207496,41.97,42.3,41.765
2020-07-24,41.08,134402,42.02,42.02,41.01
2020-07-27,43.01,274190,40.88,43.31,40.32
2020-07-28,48.0,1023987,47.64,52.4037,47.08
2020-07-29,48.8,583253,48.59,49.41,48.59
2020-07-30,48.93,494120,48.03,49.264,47.8515
2020-07-31,49.71,410488,48.57,49.88,47.2
2020-08-03,50.8,326715,50.0,51.13,49.63
2020-08-04,50.72,294137,50.61,51.215,50.0312
2020-08-05,51.93,700442,51.35,52.84,50.24
2020-08-06,51.5,328415,51.96,52.17,50.91
2020-08-07,52.43,342536,51.51,52.53,51.15
2020-08-10,53.5,335326,52.8,54.69,52.51
2020-08-11,54.3,286998,54.31,55.57,53.855
2020-08-12,54.88,203603,55.03,55.589,54.54
2020-08-13,53.27,240059,54.24,55.21,53.26
2020-08-14,53.03,163011,52.75,53.6732,52.29
2020-08-17,55.13,349056,55.17,55.35,53.8
2020-08-18,53.44,311326,55.0,55.01,53.3
2020-08-19,53.1,253944,53.54,54.02,52.94
2020-08-20,52.28,225579,52.85,53.7399,52.1
2020-08-21,52.34,269671,51.93,52.71,51.6
2020-08-24,52.15,243922,52.93,52.99,51.645
2020-08-25,51.55,237273,52.44,52.64,51.23
2020-08-26,51.32,241173,51.55,51.796,51.065
2020-08-27,51.11,248293,51.73,52.09,50.56
2020-08-28,51.2,174379,51.64,52.08,50.78
2020-08-31,50.67,211830,51.15,51.55,50.67
2020-09-01,52.47,416923,50.49,52.79,50.0
2020-09-02,53.48,321426,52.62,53.6286,52.2
2020-09-03,51.81,320391,53.44,53.4511,50.9
2020-09-04,51.3,311728,52.62,53.029,50.6185
2020-09-08,50.27,194867,51.25,51.32,50.11
2020-09-09,49.88,238067,50.9,50.945,49.19
2020-09-10,50.86,318666,50.0,51.06,49.57
2020-09-11,50.52,141537,51.3,51.49,50.48
2020-09-14,51.57,195413,51.01,51.79,50.225
2020-09-15,50.96,134205,51.87,52.14,50.81
2020-09-16,52.55,327290,51.23,53.09,51.0
2020-09-17,52.36,197097,51.71,52.92,51.35
2020-09-18,52.66,600646,52.6,53.36,51.72
2020-09-21,50.14,264123,51.22,51.73,49.47
2020-09-22,51.47,303831,50.39,51.7,49.88
2020-09-23,49.93,279111,51.35,52.38,49.92
2020-09-24,50.32,211579,50.17,51.0,49.55
2020-09-25,50.39,161693,49.76,50.7,49.76
2020-09-28,51.84,152612,51.02,52.08,50.98
2020-09-29,51.51,358786,51.84,52.13,51.2
2020-09-30,51.51,201260,51.77,52.955,51.2
2020-10-01,52.0,188057,51.5,52.24,51.11
2020-10-02,52.59,112942,51.24,52.97,51.24
2020-10-05,54.05,240627,53.0,54.4,52.87
2020-10-06,55.19,357623,54.83,56.37,54.57
2020-10-07,56.2,341455,55.84,56.4618,55.38
2020-10-08,57.62,210175,56.9,57.79,56.65
2020-10-09,57.64,136197,57.74,58.11,56.78
2020-10-12,57.98,194839,57.82,58.14,57.1916
2020-10-13,56.42,248957,57.3,57.455,56.04
2020-10-14,55.77,157867,56.73,57.06,55.7
2020-10-15,56.49,213061,55.0,56.54,54.84
2020-10-16,56.07,144807,56.37,56.89,56.07
2020-10-19,54.59,214851,56.35,56.47,54.25
2020-10-20,55.46,142264,55.19,55.87,54.87
2020-10-21,54.9,160111,55.5,55.81,54.77
2020-10-22,55.51,152883,55.03,55.645,54.28
2020-10-23,55.11,137606,55.93,56.3099,54.8
2020-10-26,54.18,250200,54.06,54.9,53.41
2020-10-27,47.18,1076038,51.89,52.51,46.24
2020-10-28,44.22,727971,45.81,46.8,44.2
2020-10-29,44.68,362729,43.62,45.32,43.62
2020-10-30,45.8,446583,44.7,46.22,44.68
2020-11-02,46.63,357159,46.59,47.07,45.5
2020-11-03,47.55,250432,47.74,48.4,46.83
2020-11-04,46.32,206746,46.68,47.54,45.64
2020-11-05,47.68,214732,46.61,48.2279,46.61
2020-11-06,46.6,201843,47.89,48.25,46.5415
2020-11-09,48.42,283142,51.18,51.48,48.3
2020-11-10,51.11,334078,49.15,51.71,49.15
2020-11-11,50.59,187340,51.4,51.535,48.92
2020-11-12,49.63,255951,49.97,50.62,49.01
2020-11-13,50.34,181682,50.18,51.37,49.85
2020-11-16,51.05,256136,51.41,51.5,50.1601
2020-11-17,49.8,272490,50.52,50.57,49.6331
2020-11-18,49.27,201381,50.26,50.49,49.21
2020-11-19,49.79,289485,49.0,50.12,48.11
2020-11-20,49.22,188201,49.42,49.68,48.36
2020-11-23,51.01,304666,49.84,51.05,49.67
2020-11-24,52.37,399428,51.61,52.73,51.25
2020-11-25,51.4,181900,52.04,52.29,51.17
2020-11-27,51.42,77772,51.33,51.51,50.35
2020-11-30,50.39,312906,51.3,51.87,50.1
2020-12-01,50.12,312508,51.11,51.84,49.94
2020-12-02,49.93,243279,50.21,50.625,49.64
2020-12-03,50.89,138314,49.98,51.12,49.98
2020-12-04,51.41,124964,51.47,51.84,51.115
2020-12-07,51.38,186730,51.5,51.6,50.54
2020-12-08,51.35,142148,51.06,51.66,50.67
2020-12-09,51.93,136151,51.77,52.75,51.43
2020-12-10,51.06,147371,51.48,51.5442,50.33
2020-12-11,51.09,153811,50.84,51.49,50.83
2020-12-14,51.34,262202,52.02,52.53,50.84
2020-12-15,53.12,192964,51.78,53.21,51.24
2020-12-16,53.42,240227,53.4,53.82,52.38
2020-12-17,53.73,233057,53.76,54.01,52.16
2020-12-18,53.2,691044,53.76,54.69,53.12
2020-12-21,52.71,171488,52.17,52.915,52.01
2020-12-22,53.64,217883,52.64,53.99,52.58
2020-12-23,53.62,178266,54.1,54.7,53.53
2020-12-24,53.55,61919,53.96,54.5,53.38
2020-12-28,53.68,200588,53.98,54.84,53.53
2020-12-29,52.71,116498,53.8,53.905,52.25
2020-12-30,52.69,126664,52.73,53.5,52.42
2020-12-31,52.66,97178,52.6,52.9,52.27
2021-01-04,51.58,202484,52.74,52.94,51.12
2021-01-05,52.95,143028,51.33,53.41,51.33
2021-01-06,57.07,377028,54.0,57.45,54.0
2021-01-07,58.54,193414,57.24,58.78,57.09
2021-01-08,57.0,231977,58.5,58.5,56.65
2021-01-11,57.02,207168,56.34,57.09,56.1
2021-01-12,57.0,344791,57.17,57.37,56.37
2021-01-13,55.14,233229,56.79,57.0,54.62
2021-01-14,55.24,191254,55.64,56.15,54.955
2021-01-15,54.87,302075,54.65,55.24,54.0
2021-01-19,56.52,293214,55.41,56.69,55.2
2021-01-20,57.56,232114,56.64,58.05,56.64
2021-01-21,58.17,313586,57.56,59.1,57.0
2021-01-22,58.53,169715,57.65,58.8,57.26
2021-01-25,57.78,175513,58.12,58.82,56.44
2021-01-26,56.61,104067,58.16,58.22,56.51
2021-01-27,57.2,332588,57.4,58.1413,55.36
2021-01-28,56.47,268544,58.43,59.29,56.4
2021-01-29,55.43,190101,56.6,57.0807,55.22
2021-02-01,56.06,214016,55.86,56.35,54.29
2021-02-02,58.02,178775,57.09,58.12,56.14
2021-02-03,56.97,604681,57.76,57.96,56.1897
2021-02-04,57.7,165142,56.91,57.895,56.62
2021-02-05,58.1,195966,58.55,58.55,57.9
2021-02-08,64.78,445994,60.0,64.8,59.8949
2021-02-09,65.44,323295,64.99,66.25,64.58
2021-02-10,64.1,236696,65.97,66.27,63.32
2021-02-11,64.06,280623,64.72,65.51,62.83
2021-02-12,63.37,206392,63.57,63.98,62.77
2021-02-16,61.7,166649,63.77,63.92,61.54
2021-02-17,60.88,214287,61.09,61.59,60.05
2021-02-18,59.64,117717,60.67,60.9999,59.62
2021-02-19,60.56,115287,59.83,61.1,59.71
2021-02-22,61.81,241522,60.32,61.98,59.845
2021-02-23,61.75,169657,61.39,62.39,60.96
2021-02-24,63.87,216680,62.05,63.9,61.6
2021-02-25,62.62,170291,63.6,63.96,62.32
2021-02-26,61.94,348547,63.07,63.99,59.63
2021-03-01,65.51,357853,63.49,65.87,63.1
2021-03-02,66.5,547266,65.41,66.69,65.04
2021-03-03,68.25,311608,66.99,69.52,66.7
2021-03-04,67.24,320079,67.87,69.96,66.29
2021-03-05,69.88,263997,68.22,69.94,67.44
2021-03-08,73.49,450383,70.77,73.99,70.7562
2021-03-09,74.31,391291,73.6,75.14,72.64
2021-03-10,74.7,278764,74.59,75.6299,73.91
2021-03-11,74.23,217579,75.1,75.96,73.97
2021-03-12,74.66,290697,74.76,75.31,74.21
2021-03-15,73.41,233660,74.27,74.66,72.28
2021-03-16,72.79,208377,72.88,73.18,71.61
2021-03-17,74.69,155674,73.07,74.86,72.64
2021-03-18,73.87,185393,74.31,75.63,73.54
2021-03-19,73.25,525276,73.69,74.13,71.59
2021-03-22,73.24,166459,73.42,73.86,72.16
2021-03-23,71.5,216259,71.94,73.06,70.8
2021-03-24,70.91,136307,72.23,73.715,70.76
2021-03-25,72.54,188621,70.26,73.23,69.63
2021-03-26,75.07,138399,73.47,75.12,72.817
2021-03-29,73.35,147167,74.94,75.865,73.25
2021-03-30,75.2,114917,73.47,75.4,73.09
2021-03-31,74.77,251957,75.46,76.4,74.6204
2021-04-01,76.05,169562,75.06,76.28,74.84
2021-04-05,76.42,186150,77.21,77.32,75.63
2021-04-06,76.79,177295,76.31,77.25,75.46
2021-04-07,75.0,143189,76.64,76.95,74.93
2021-04-08,77.21,255974,75.16,77.26,75.03
2021-04-09,79.29,213022,77.2,79.43,76.98
2021-04-12,79.41,246723,79.78,80.14,79.21
2021-04-13,79.2,180917,79.13,79.64,78.31
2021-04-14,80.01,195531,79.17,80.61,79.17
2021-04-15,80.05,170434,80.53,80.95,79.1
2021-04-16,80.93,214545,80.65,81.39,80.31
2021-04-19,81.24,181685,81.11,81.52,80.37
2021-04-20,80.2,274407,81.04,81.49,79.12
2021-04-21,80.46,179695,80.2,80.81,79.265
2021-04-22,79.32,157380,80.96,80.99,78.69
2021-04-23,80.63,153879,79.8,81.3,79.3
2021-04-26,81.85,149549,81.14,82.56,81.14
2021-04-27,82.03,166717,81.85,82.92,81.21
2021-04-28,81.41,88925,81.91,82.41,81.12
2021-04-29,82.19,239989,81.76,83.35,81.02
2021-04-30,82.36,198476,82.84,83.205,81.95
2021-05-03,84.9,294089,83.35,85.035,83.21
2021-05-04,85.72,147408,84.86,86.47,84.86
2021-05-05,84.95,176740,85.72,86.03,84.3801
2021-05-06,86.59,113545,85.28,86.74,85.02
2021-05-07,86.87,110394,86.58,87.49,85.69
2021-05-10,86.28,171189,87.2,88.53,86.27
2021-05-11,86.12,134570,85.44,86.18,83.78
2021-05-12,80.5,203012,85.64,86.25,80.12
2021-05-13,82.11,327438,80.61,82.7199,80.61
2021-05-14,82.91,217794,82.64,83.02,81.66
2021-05-17,83.01,114694,82.43,83.23,81.47
2021-05-18,82.02,116838,83.13,83.13,81.88
2021-05-19,80.31,144385,80.74,81.11,78.69
2021-05-20,80.69,95418,80.22,80.785,79.4
2021-05-21,80.89,72050,81.72,82.21,80.44
2021-05-24,80.78,123775,81.52,81.75,80.39
2021-05-25,79.41,138822,80.91,81.48,79.26
2021-05-26,80.17,118745,79.49,80.47,79.21
2021-05-27,80.8,125916,81.34,81.63,80.75
2021-05-28,82.9,159673,81.2,82.91,80.695
2021-06-01,84.53,261698,83.53,85.125,83.2
2021-06-02,83.08,245053,84.09,84.25,82.3
2021-06-03,85.17,335476,82.55,85.27,80.895
2021-06-04,86.25,289743,85.36,86.53,84.4
2021-06-07,85.75,215976,86.37,86.37,85.0
2021-06-08,86.46,189343,86.0,86.98,85.095
2021-06-09,85.39,148819,86.5,86.57,85.06
2021-06-10,83.45,159539,85.75,85.95,82.97
2021-06-11,83.96,115592,83.9,84.325,83.31
2021-06-14,84.9,335760,84.43,85.7,83.97
2021-06-15,83.61,194742,84.9,84.95,82.59
2021-06-16,83.18,157306,83.38,83.97,82.24
2021-06-17,81.25,167463,83.09,83.41,80.91
2021-06-18,77.24,369914,79.74,80.19,77.18
2021-06-21,79.22,208052,78.05,79.79,78.05
2021-06-22,79.18,117386,79.04,79.57,77.6914
2021-06-23,78.72,128107,79.39,79.82,78.63
2021-06-24,79.23,180456,79.23,79.39,78.08
2021-06-25,79.35,1401724,79.39,80.81,79.35
2021-06-28,78.05,194628,79.36,79.95,77.54
2021-06-29,78.38,101504,78.39,78.75,77.96
2021-06-30,78.79,115125,77.9,79.025,77.54
2021-07-01,79.12,133625,80.17,80.63,79.04
2021-07-02,77.68,117062,79.34,79.42,77.22
2021-07-06,76.22,139790,77.41,77.41,74.93
2021-07-07,76.77,263776,75.77,77.32,75.77
2021-07-08,76.02,134805,75.15,77.54,74.785
2021-07-09,77.92,90829,77.42,78.79,77.135
2021-07-12,77.86,69638,77.08,77.99,76.8
2021-07-13,76.88,87077,77.17,78.46,76.44
2021-07-14,76.21,78370,77.15,77.75,75.95
2021-07-15,75.32,97807,75.39,76.37,74.8
2021-07-16,73.43,162166,76.05,76.5,73.28
2021-07-19,72.37,125818,71.97,73.56,71.21
2021-07-20,75.05,206318,72.29,76.12,72.07
2021-07-21,76.25,67421,75.76,76.77,75.76
2021-07-22,74.12,72093,75.72,76.23,73.98
2021-07-23,75.38,80264,74.76,75.61,73.75
2021-07-26,74.97,59718,75.83,76.25,74.64
2021-07-27,74.37,107831,74.16,75.06,73.4488
2021-07-28,74.27,105476,75.27,75.57,73.3
2021-07-29,74.87,226999,72.36,75.18,70.45
2021-07-30,74.75,161092,74.46,75.31,74.24
2021-08-02,73.1,169280,74.82,76.43,72.84
2021-08-03,74.89,229993,73.0,74.92,71.555
2021-08-04,74.12,200273,74.1,75.65,73.8001
2021-08-05,75.55,157631,74.85,75.63,74.31
